id,description,en
v2.event.death.action.certificate.form.label,This is what this form is referred as in the system,Death certificate collector
v2.event.death.action.certificate.form.section.collectPayment.data.label,Title for the data section,Payment details
v2.event.death.action.certificate.form.section.collectPayment.fee.label,Title for the data entry,Fee
v2.event.death.action.certificate.form.section.collectPayment.fee.label,Title for the data entry,Fee
v2.event.death.action.certificate.form.section.collectPayment.service.label,Title for the data entry,Service
v2.event.death.action.certificate.form.section.collectPayment.service.label,Title for the data entry,Service
v2.event.death.action.certificate.form.section.collectPayment.service.label.afterRegistrationTarget,Death registration after 45 days of date of death message,Death registration after 45 days of date of death
v2.event.death.action.certificate.form.section.collectPayment.service.label.beforeRegistrationTarget,Death registration before 45 days of date of death message,Death registration before 45 days of date of death
v2.event.death.action.certificate.form.section.requester.label,This is the label for the field,Requester
v2.event.death.action.certificate.form.section.requester.other.label,This is the label for the field,Print and issue to someone else
v2.event.death.action.certificate.form.section.requester.printInAdvance.label,This is the label for the field,Print in advance
v2.event.death.action.certificate.form.section.requester.spouse.label,This is the label for the field,Print and issue to Spouse
v2.event.death.action.certificate.form.section.who.title,This is the title of the section,Certify record
v2.event.death.action.certificate.form.verify,This is the label for the verification button,Verified
v2.event.death.action.collect-certificate.label,This is shown as the action name anywhere the user can trigger the action from,Print certificate
v2.event.death.action.correction.documents.supportingDocs.affidavit.label,Label for the affidavit option,Affidavit
v2.event.death.action.correction.documents.supportingDocs.courtDocument.label,Label for the court document option,Court Document
v2.event.death.action.correction.documents.supportingDocs.label,Label for the supporting documents field,Supporting documents
v2.event.death.action.correction.documents.supportingDocs.other.label,Label for the other option,Other
v2.event.death.action.correction.fees.amount.label,Label for the amount field,Fee total
v2.event.death.action.correction.fees.amount.prefix,Prefix for the amount field,$
v2.event.death.action.correction.form.cancel,This is the label for the verification cancellation button,Identity does not match
v2.event.death.action.correction.form.cancel.confirmation.body,This is the body for the verification cancellation modal,"Please be aware that if you proceed, you will be responsible for making a change to this record without the necessary proof of identification"
v2.event.death.action.correction.form.cancel.confirmation.title,This is the title for the verification cancellation modal,Correct without proof of ID?
v2.event.death.action.correction.form.label,This is the label for the death correction form,Correct record
v2.event.death.action.correction.form.requester.type.daughter,This is the label for the correction requester field,Daughter
v2.event.death.action.correction.form.requester.type.daughterInLaw,This is the label for the correction requester field,Daughter-in-law
v2.event.death.action.correction.form.requester.type.father,This is the label for the correction requester field,Father
v2.event.death.action.correction.form.requester.type.granddaughter,This is the label for the correction requester field,Granddaughter
v2.event.death.action.correction.form.requester.type.grandson,This is the label for the correction requester field,Grandson
v2.event.death.action.correction.form.requester.type.mother,This is the label for the correction requester field,Mother
v2.event.death.action.correction.form.requester.type.other,This is the label for the correction requester field,Other
v2.event.death.action.correction.form.requester.type.son,This is the label for the correction requester field,Son
v2.event.death.action.correction.form.requester.type.sonInLaw,This is the label for the correction requester field,Son-in-law
v2.event.death.action.correction.form.requester.type.spouse,This is the label for the correction requester field,Spouse
v2.event.death.action.correction.form.section.details.divider.label,This is the title of the section,
v2.event.death.action.correction.form.section.details.title,This is the title of the section,Correction details
v2.event.death.action.correction.form.section.fees.title,This is the title of the section,Collect fees
v2.event.death.action.correction.form.section.reason.title,This is the title of the section,Reason for correction
v2.event.death.action.correction.form.section.requester.brn.label,This is the label for the field,ID Number
v2.event.death.action.correction.form.section.requester.father.label,This is the label for the field,Father
v2.event.death.action.correction.form.section.requester.idType.label,This is the label for the field,Type of ID
v2.event.death.action.correction.form.section.requester.identity.verify.title,This is the title of the section,Verify ID
v2.event.death.action.correction.form.section.requester.label,This is the label for the field,Requester
v2.event.death.action.correction.form.section.requester.mother.label,This is the label for the field,Mother
v2.event.death.action.correction.form.section.requester.name.label,This is the label for the field,Name
v2.event.death.action.correction.form.section.requester.nid.label,This is the label for the field,ID Number
v2.event.death.action.correction.form.section.requester.passport.label,This is the label for the field,ID Number
v2.event.death.action.correction.form.section.requester.relationship.label,This is the label for the field,Relationship to child
v2.event.death.action.correction.form.section.requester.relationship.placeholder,This is the placeholder for the field,eg. Grandmother
v2.event.death.action.correction.form.section.supporting-documents.title,This is the title of the section,Upload supporting documents
v2.event.death.action.correction.form.section.verifyIdentity.data.label,Title for the data section,
v2.event.death.action.correction.form.verify,This is the label for the verification button,Verified
v2.event.death.action.correction.reason.option.clericalError.label,Label for the clerical error option,Myself or an agent made a mistake (Clerical error)
v2.event.death.action.correction.reason.option.judicialOrder.label,Label for the judicial order option,Requested to do so by the court (Judicial order)
v2.event.death.action.correction.reason.option.materialError.label,Label for the material error option,Informant provided incorrect information (Material error)
v2.event.death.action.correction.reason.option.materialOmission.label,Label for the material omission option,Informant did not provide this information (Material omission)
v2.event.death.action.correction.reason.option.other.label,Label for the other option,Other
v2.event.death.action.correction.reason.other.label,Label for the reason,Specify reason
v2.event.death.action.declare.form.label,This is what this form is referred as in the system,Death declaration form
v2.event.death.action.declare.form.nid.unique,This is the error message for non-unique ID Number,National id must be unique
v2.event.death.action.declare.form.nid.unique,This is the error message for non-unique ID Number,National id must be unique
v2.event.death.action.declare.form.nid.unique,This is the error message for non-unique ID Number,National id must be unique
v2.event.death.action.declare.form.review.comment.label,Label for the comment field in the review section,Comment
v2.event.death.action.declare.form.review.signature.label,Label for the signature field in the review section,Signature of informant
v2.event.death.action.declare.form.review.title,Title of the form to show in review page,"{deceased.name.firstname, select, __EMPTY__ {Death declaration} other {{deceased.name.surname, select, __EMPTY__ {Death declaration} other {Death declaration for {deceased.name.firstname} {deceased.name.surname}}}}}"
v2.event.death.action.declare.form.section.deceased.field.address.label,This is the label for the field,Usual place of residence
v2.event.death.action.declare.form.section.deceased.field.addressHelper.label,This is the label for the field,Usual place of residence
v2.event.death.action.declare.form.section.deceased.field.age.checkbox.label,This is the label for the field,Exact date of birth unknown
v2.event.death.action.declare.form.section.deceased.field.age.label,This is the label for the field,Age of deceased
v2.event.death.action.declare.form.section.deceased.field.age.postfix,This is the postfix for age field,years
v2.event.death.action.declare.form.section.deceased.field.deathLocation.label,This is the label for the field,Health Institution
v2.event.death.action.declare.form.section.deceased.field.deathLocationOther.label,This is the label for the field,Death location address
v2.event.death.action.declare.form.section.deceased.field.dob.error,This is the error message for invalid date,Must be a valid Birthdate
v2.event.death.action.declare.form.section.deceased.field.dob.label,This is the label for the field,Date of birth
v2.event.death.action.declare.form.section.deceased.field.gender.label,This is the label for the field,Sex
v2.event.death.action.declare.form.section.deceased.field.maritalStatus.label,This is the label for the field,Marital Status
v2.event.death.action.declare.form.section.deceased.field.name.label,This is the label for the field,Deceased's name
v2.event.death.action.declare.form.section.deceased.field.numberOfDependants.label,This is the label for the field,No. of dependants
v2.event.death.action.declare.form.section.deceased.field.placeOfDeath.label,This is the label for the field,Place of death
v2.event.death.action.declare.form.section.documents.field.proofOfCauseOfDeath.label,This is the label for the field,Proof of cause of death
v2.event.death.action.declare.form.section.documents.field.proofOfDeath.label,This is the label for the field,Proof of death of deceased
v2.event.death.action.declare.form.section.documents.field.proofOfDeceased.label,This is the label for the field,Proof of deceased's ID
v2.event.death.action.declare.form.section.documents.field.proofOfInformant.label,This is the label for the field,Proof of informant's ID
v2.event.death.action.declare.form.section.event.field.addressHelper.label,This is the label for the field,Place of death
v2.event.death.action.declare.form.section.event.field.causeOfDeath.label,This is the label for the field,Cause of death has been established
v2.event.death.action.declare.form.section.event.field.date.error,This is the error message for invalid date,Must be a valid date
v2.event.death.action.declare.form.section.event.field.date.label,This is the label for the field,Date of death
v2.event.death.action.declare.form.section.event.field.description.label,Description of cause of death by lay person or verbal autopsy,Description
v2.event.death.action.declare.form.section.event.field.manner.label,This is the label for the field,Manner of death
v2.event.death.action.declare.form.section.event.field.reason.label,This is the label for the field,Reason
v2.event.death.action.declare.form.section.event.field.sourceCauseDeath.label,This is the label for the field,Source of cause of death
v2.event.death.action.declare.form.section.informant.field.address.addressSameAs.label,This is the label for the field,Same as deceased's usual place of residence?
v2.event.death.action.declare.form.section.informant.field.address.label,This is the label for the field,Usual place of residence
v2.event.death.action.declare.form.section.informant.field.addressHelper.label,This is the label for the field,Usual place of residence
v2.event.death.action.declare.form.section.informant.field.age.checkbox.label,This is the label for the field,Exact date of birth unknown
v2.event.death.action.declare.form.section.informant.field.age.label,This is the label for the field,Age of informant
v2.event.death.action.declare.form.section.informant.field.age.postfix,This is the postfix for age field,years
v2.event.death.action.declare.form.section.informant.field.brn.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.informant.field.dob.error,This is the error message for invalid date,Must be a valid Birthdate
v2.event.death.action.declare.form.section.informant.field.dob.label,This is the label for the field,Date of birth
v2.event.death.action.declare.form.section.informant.field.email.label,This is the label for the field,Email
v2.event.death.action.declare.form.section.informant.field.idType.label,This is the label for the field,Type of ID
v2.event.death.action.declare.form.section.informant.field.name.label,This is the label for the field,Informant's name
v2.event.death.action.declare.form.section.informant.field.nationality.label,This is the label for the field,Nationality
v2.event.death.action.declare.form.section.informant.field.nid.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.informant.field.other.relation.label,This is the label for the field,Relationship to deceased
v2.event.death.action.declare.form.section.informant.field.passport.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.informant.field.phoneNo.error,The error message that appears on phone numbers where the first two characters must be 07 or 09,and length must be 10
v2.event.death.action.declare.form.section.informant.field.phoneNo.label,This is the label for the field,Phone number
v2.event.death.action.declare.form.section.informant.field.relation.label,This is the label for the field,Informant type
v2.event.death.action.declare.form.section.person.field.brn.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.person.field.idType.label,This is the label for the field,Type of ID
v2.event.death.action.declare.form.section.person.field.nationality.label,This is the label for the field,Nationality
v2.event.death.action.declare.form.section.person.field.nid.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.person.field.passport.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.spouse.field.address.addressSameAs.label,This is the label for the field,Same as deceased's usual place of residence?
v2.event.death.action.declare.form.section.spouse.field.address.label,This is the label for the field,Usual place of residence
v2.event.death.action.declare.form.section.spouse.field.addressHelper.label,This is the label for the field,Usual place of residence
v2.event.death.action.declare.form.section.spouse.field.age.checkbox.label,This is the label for the field,Exact date of birth unknown
v2.event.death.action.declare.form.section.spouse.field.age.label,This is the label for the field,Age of spouse
v2.event.death.action.declare.form.section.spouse.field.age.postfix,This is the postfix for age field,years
v2.event.death.action.declare.form.section.spouse.field.brn.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.spouse.field.detailsNotAvailable.label,This is the label for the field,Spouse's details are not available
v2.event.death.action.declare.form.section.spouse.field.dob.error,This is the error message for invalid date,Must be a valid Birthdate
v2.event.death.action.declare.form.section.spouse.field.dob.label,This is the label for the field,Date of birth
v2.event.death.action.declare.form.section.spouse.field.idType.label,This is the label for the field,Type of ID
v2.event.death.action.declare.form.section.spouse.field.name.label,This is the label for the field,Spouse's name
v2.event.death.action.declare.form.section.spouse.field.nationality.label,This is the label for the field,Nationality
v2.event.death.action.declare.form.section.spouse.field.nid.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.spouse.field.passport.label,This is the label for the field,ID Number
v2.event.death.action.declare.form.section.spouse.field.reason.label,This is the label for the field,Reason
v2.event.death.action.declare.label,This is shown as the action name anywhere the user can trigger the action from,Declare
v2.event.death.action.form.section.alienNumberDetails.label,Field for entering Alien Number details,Alien Number
v2.event.death.action.form.section.brn.label,Field for entering Birth Registration Number,Birth Registration Number
v2.event.death.action.form.section.collector.other.field.name.label,This is the label for the name field of OTHER collector,Collector's name
v2.event.death.action.form.section.drivingLicenseDetails.label,Field for entering Driving License details,Drivers License
v2.event.death.action.form.section.idNumberOther.label,Field for entering ID Number if Other is selected,ID Number
v2.event.death.action.form.section.idType.alienNumber.label,Option for selecting Alien Number as the ID type,Alien Number
v2.event.death.action.form.section.idType.brn.label,Option for selecting Birth Registration Number as the ID type,Birth Registration Number
v2.event.death.action.form.section.idType.drivingLicense.label,Option for selecting Driving License as the ID type,Drivers License
v2.event.death.action.form.section.idType.label,This is the label for selecting the type of ID,Type of ID
v2.event.death.action.form.section.idType.nid.label,Option for selecting National ID as the ID type,National ID
v2.event.death.action.form.section.idType.noId.label,Option for selecting No ID as the ID type,No ID available
v2.event.death.action.form.section.idType.other.label,Option for selecting Other as the ID type,Other
v2.event.death.action.form.section.idType.passport.label,Option for selecting Passport as the ID type,Passport
v2.event.death.action.form.section.idType.refugeeNumber.label,Option for selecting Refugee Number as the ID type,Refugee Number
v2.event.death.action.form.section.idTypeOther.label,Field for entering ID type if Other is selected,Other type of ID
v2.event.death.action.form.section.nid.label,Field for entering ID Number,National ID
v2.event.death.action.form.section.passportDetails.label,Field for entering Passport details,Passport
v2.event.death.action.form.section.refugeeNumberDetails.label,Field for entering Refugee Number details,Refugee Number
v2.event.death.action.form.section.relationshipToDeceased.label,This is the label for the relationship to deceased field,Relationship to deceased
v2.event.death.action.form.section.signedAffidavit.fileName,This is the label for the file name,Signed Affidavit
v2.event.death.action.form.section.signedAffidavit.label,This is the label for uploading a signed affidavit,Signed Affidavit (Optional)
v2.event.death.action.register.label,This is shown as the action name anywhere the user can trigger the action from,Register
v2.event.death.action.request-correction.label,This is shown as the action name anywhere the user can trigger the action from,Correct record
v2.event.death.action.validate.label,This is shown as the action name anywhere the user can trigger the action from,Validate
v2.event.death.label,This is what this event is referred as in the system,Death
v2.event.death.summary.eventDetails.date.empty,This is shown when there is no date of death information,No date of death
v2.event.death.summary.eventDetails.deathLocation.empty,This is shown when there is no death location information,No place of death
v2.event.death.summary.eventDetails.deathLocation.label,Label for place of death,Place of death
v2.event.death.summary.eventDetails.placeOfDeath.empty,This is shown when there is no place of death information,No place of death
v2.event.death.summary.eventDetails.placeOfDeath.label,Label for place of death,Place of death
v2.event.death.summary.informant.contact.empty,This is shown when there is no informant information,No contact details provided
v2.event.death.summary.informant.contact.label,This is the label for the informant information,Contact
v2.event.death.summary.informant.contact.value,This is the contact value of the informant,{informant.phoneNo} {informant.email}
v2.event.death.title,This is the title of the summary,{deceased.name.firstname} {deceased.name.surname}
v2.event.default.action.certificate.form.section.who.field.surname.label,This is the label for the field,Type
v2.event.default.action.certificate.template.type.label,Select certificate template,Type
v2.event.history.markAsDuplicate,,Marked as a duplicate
v2.event.history.role,Label for the role in event history,"{role, select, LOCAL_REGISTRAR {Local Registrar} SOCIAL_WORKER {Field Agent} REGISTRATION_AGENT {Registration Agent} HEALTH {Health integration} IMPORT {Import integration} NATIONAL_ID {National ID integration} RECORD_SEARCH {Record search integration} WEBHOOK {Webhook} other {Unknown}}"
v2.event.history.systemDefaultName,Fallback for system integration name in the event history,System integration
v2.event.summary.assignedTo.empty,Not assigned message,Not assigned
v2.event.summary.assignedTo.label,Assigned to label,Assigned to
v2.event.summary.assignedTo.value,Assigned to value,{event.assignedTo}
v2.event.summary.event.label,Label for the event field,Event
v2.event.summary.event.value,Value for the event field,{eventLabel}
v2.event.summary.flags.label,Flags of the event,Flags
v2.event.summary.flags.placeholder,Message when no flags are present,No flags
v2.event.summary.registrationNumber.empty,No registration number message,No registration number
v2.event.summary.registrationNumber.label,Label for the registration number field,Registration Number
v2.event.summary.registrationNumber.value,Value for the registration number field,{event.registrationNumber}
v2.event.summary.review-correction-request.label,This is shown as the action name anywhere the user can trigger the action from,Review
v2.event.summary.status.label,Label for the status field,Status
v2.event.summary.status.value,Value for the status field,"{event.status, select, CREATED {Draft} NOTIFIED {Notified} VALIDATED {Validated} DRAFT {Draft} DECLARED {Declared} REGISTERED {Registered} CERTIFIED {Certified} REJECTED {Requires update} ARCHIVED {Archived} MARKED_AS_DUPLICATE {Marked as a duplicate} other {Unknown}}"
v2.event.summary.trackingId.empty,Message when tracking ID is empty,No tracking ID
v2.event.summary.trackingId.label,Label for the tracking ID field,Tracking ID
v2.event.summary.trackingId.value,Value for the tracking ID field,{event.trackingId}
v2.event.tennis-club-membership.action.certificate.form.label,This is what this form is referred as in the system,Tennis club membership certificate collector
v2.event.tennis-club-membership.action.certificate.form.review.title,Title of the form to show in review page,Member certificate collector for {firstname} {surname}
v2.event.tennis-club-membership.action.certificate.form.section.requester.informant.label,This is the label for the field,Print and issue Informant
v2.event.tennis-club-membership.action.certificate.form.section.requester.label,This is the label for the field,Requester
v2.event.tennis-club-membership.action.certificate.form.section.requester.other.label,This is the label for the field,Print and issue someone else
v2.event.tennis-club-membership.action.certificate.form.section.requester.printInAdvance.label,This is the label for the field,Print in advance
v2.event.tennis-club-membership.action.certificate.form.section.who.title,This is the title of the section,Print certified copy
v2.event.tennis-club-membership.action.certificate.form.version.1,This is the first version of the form,Version 1
v2.event.tennis-club-membership.action.collect-certificate.label,This is shown as the action name anywhere the user can trigger the action from,Print certificate
v2.event.tennis-club-membership.action.correct.label,This is shown as the action name anywhere the user can trigger the action from,Correct
v2.event.tennis-club-membership.action.declare.form.label,This is what this form is referred as in the system,Tennis club membership application
v2.event.tennis-club-membership.action.declare.form.review.title,Title of the form to show in review page,"{applicant.name.firstname, select, __EMPTY__ {Member declaration} other {{applicant.name.surname, select, __EMPTY__ {Member declaration for {applicant.name.firstname}} other {Member declaration for {applicant.name.firstname} {applicant.name.surname}}}}}"
v2.event.tennis-club-membership.action.declare.form.section.recommender.field.firstname.label,This is the label for the field,Recommender's first name
v2.event.tennis-club-membership.action.declare.form.section.recommender.field.firstname.label,This is the label for the field,Recommender's name
v2.event.tennis-club-membership.action.declare.form.section.recommender.field.id.label,This is the label for the field,Recommender's membership ID
v2.event.tennis-club-membership.action.declare.form.section.recommender.field.none.label,This is the label for the field,No recommender
v2.event.tennis-club-membership.action.declare.form.section.recommender.field.surname.label,This is the label for the field,Recommender's surname
v2.event.tennis-club-membership.action.declare.form.section.recommender.title,This is the title of the section,Who is recommending the applicant?
v2.event.tennis-club-membership.action.declare.form.section.who.field.address.label,This is the label for the field,Applicant's address
v2.event.tennis-club-membership.action.declare.form.section.who.field.dob.error,This is the error message for invalid date,Must be a valid birth date
v2.event.tennis-club-membership.action.declare.form.section.who.field.dob.label,This is the label for the field,Applicant's date of birth
v2.event.tennis-club-membership.action.declare.form.section.who.field.firstname.label,This is the label for the field,Applicant's first name
v2.event.tennis-club-membership.action.declare.form.section.who.field.image.label,This is the label for the field,Applicant's profile picture
v2.event.tennis-club-membership.action.declare.form.section.who.field.name.label,This is the title for the name field,Name of applicant
v2.event.tennis-club-membership.action.declare.form.section.who.field.surname.label,This is the label for the field,Applicant's surname
v2.event.tennis-club-membership.action.declare.form.section.who.title,This is the title of the section,Who is applying for the membership?
v2.event.tennis-club-membership.action.declare.form.version.1,This is the first version of the form,Version 1
v2.event.tennis-club-membership.action.declare.label,This is shown as the action name anywhere the user can trigger the action from,Send an application
v2.event.tennis-club-membership.action.delete.label,This is shown as the action name anywhere the user can trigger the action from,Delete draft
v2.event.tennis-club-membership.action.form.section.alienNumberDetails.label,Field for entering Alien Number details,Alien Number Details
v2.event.tennis-club-membership.action.form.section.drivingLicenseDetails.label,Field for entering Driving License details,Driving License Details
v2.event.tennis-club-membership.action.form.section.firstName.label,This is the label for the first name field,First Name
v2.event.tennis-club-membership.action.form.section.idType.alienNumber.label,Option for selecting Alien Number as the ID type,Alien Number
v2.event.tennis-club-membership.action.form.section.idType.drivingLicense.label,Option for selecting Driving License as the ID type,Driving License
v2.event.tennis-club-membership.action.form.section.idType.label,This is the label for selecting the type of ID,Select Type of ID
v2.event.tennis-club-membership.action.form.section.idType.noId.label,Option for selecting No ID as the ID type,No ID
v2.event.tennis-club-membership.action.form.section.idType.other.label,Option for selecting Other as the ID type,Other
v2.event.tennis-club-membership.action.form.section.idType.passport.label,Option for selecting Passport as the ID type,Passport
v2.event.tennis-club-membership.action.form.section.idType.refugeeNumber.label,Option for selecting Refugee Number as the ID type,Refugee Number
v2.event.tennis-club-membership.action.form.section.idTypeOther.label,Field for entering ID type if Other is selected,Other ID Type (if applicable)
v2.event.tennis-club-membership.action.form.section.lastName.label,This is the label for the last name field,Last Name
v2.event.tennis-club-membership.action.form.section.passportDetails.label,Field for entering Passport details,Passport Details
v2.event.tennis-club-membership.action.form.section.refugeeNumberDetails.label,Field for entering Refugee Number details,Refugee Number Details
v2.event.tennis-club-membership.action.form.section.relationshipToMember.label,This is the label for the relationship to member field,Relationship to Member
v2.event.tennis-club-membership.action.form.section.signedAffidavit.label,This is the label for uploading a signed affidavit,Signed Affidavit (Optional)
v2.event.tennis-club-membership.action.register.label,This is shown as the action name anywhere the user can trigger the action from,Register
v2.event.tennis-club-membership.action.requestCorrection.form.section.corrector,This is the title of the section,Correction requester
v2.event.tennis-club-membership.action.requestCorrection.form.section.verify,This is the title of the section,Verify their identity
v2.event.tennis-club-membership.action.requestCorrection.label,This is shown as the action name anywhere the user can trigger the action from,Request correction
v2.event.tennis-club-membership.action.sdf.label,This is shown as the action name anywhere the user can trigger the action from,My custom action
v2.event.tennis-club-membership.action.validate.label,This is shown as the action name anywhere the user can trigger the action from,Validate
v2.event.tennis-club-membership.label,This is what this event is referred as in the system,Tennis club membership application
v2.event.tennis-club-membership.search,This is what this event is referred as in the system,Tennis club registration search
v2.event.tennis-club-membership.search.applicants,Applicant details search field section title,Applicant's details
v2.event.tennis-club-membership.search.recommender,Recommender details search field section title,Recommender's details
v2.event.tennis-club-membership.summary.field.applicant.firstname.empty,Shown when the applicant's first name is missing in summary,Applicant's first name missing
v2.event.tennis-club-membership.summary.field.applicant.firstname.label,Label for the applicant's first name field,Applicant's First Name
v2.event.tennis-club-membership.summary.field.applicant.firstname.value,Value for the applicant's first name field,{applicant.firstname}
v2.event.tennis-club-membership.summary.field.applicant.surname.empty,Shown when the surname is missing in summary,Applicant's surname missing
v2.event.tennis-club-membership.summary.field.applicant.surname.label,Label for the applicant's surname field,Applicant's Surname
v2.event.tennis-club-membership.summary.field.applicant.surname.value,Value for the applicant's surname field,{applicant.surname}
v2.event.tennis-club-membership.summary.field.firstname.label,Label for the given field on form.,First name
v2.event.tennis-club-membership.summary.field.firstname.value,Value for the matching field on form.,{applicant.firstname}
v2.event.tennis-club-membership.summary.field.recommender.firstname.empty,Shown when the recommender first name is missing in summary,Recommender's first name missing
v2.event.tennis-club-membership.summary.field.recommender.firstname.label,Label for the recommender's first name field,Recommender's First Name
v2.event.tennis-club-membership.summary.field.recommender.firstname.value,Value for the recommender's first name field,{recommender.firstname}
v2.event.tennis-club-membership.summary.field.recommender.id.empty,Shown when the recommender id is missing in summary,Recommender's id missing
v2.event.tennis-club-membership.summary.field.recommender.id.label,Label for the recommender's ID field,Recommender's ID
v2.event.tennis-club-membership.summary.field.recommender.id.value,Value for the recommender's ID field,{recommender.id}
v2.event.tennis-club-membership.summary.field.recommender.surname.empty,Shown when the recommender surname is missing in summary,Recommender's surname missing
v2.event.tennis-club-membership.summary.field.recommender.surname.label,Label for the recommender's surname field,Recommender's Surname
v2.event.tennis-club-membership.summary.field.recommender.surname.value,Value for the recommender's surname field,{recommender.name.surname}
v2.event.tennis-club-membership.title.label,Label for the summary title of the tennis club membership,Membership Summary
v2.event.tennis-club-membership.workqueue.all.name.label,Label for the 'All' work queue filter for tennis club membership,{applicant.firstname} {applicant.surname}
v2.event.tennis-club-membership.workqueue.readyForReview.name.label,Label for 'Ready for Review' work queue for tennis club membership,Ready for Review
v2.event.tennis-club-membership.workqueue.registered.name.label,Label for 'Registered' work queue for tennis club membership,Registered
v2.events.history.status,Events status history,"{status, select, CREATE {Declaration started} NOTIFY {Sent incomplete} VALIDATE {Sent for approval} DRAFT {Draft} DECLARE {Sent for review} REGISTER {Registered} PRINT_CERTIFICATE {Certified} REJECT {Rejected} ARCHIVE {Archived} MARKED_AS_DUPLICATE {Marked as a duplicate} READ {Viewed} ASSIGN {Assigned} UNASSIGN {Unassigned} other {Unknown}}"
v2.events.outbox.processingAction,Message in outbox when processing action,"{action, select, DECLARE {Sending} REGISTER {Registering} VALIDATE {Sending for approval} NOTIFY {Sending} REJECT {Sending for updates} ARCHIVE {Archiving} PRINT_CERTIFICATE {Certifying} REQUEST_CORRECTION {Requesting correction} APPROVE_CORRECTION {Approving correction} REJECT_CORRECTION {Rejecting correction} ASSIGN {Assigning} UNASSIGN {Unassigning} other {processing action}}"
v2.events.outbox.waitingForAction,Message in outbox when waiting for action,"Waiting to {action, select, DECLARE {send} REGISTER {register} VALIDATE {send for approval} NOTIFY {send} REJECT {send for updates} ARCHIVE {archive} PRINT_CERTIFICATE {certify} REQUEST_CORRECTION {request correction} APPROVE_CORRECTION {approve correction} REJECT_CORRECTION {reject correction} ASSIGN {assign} UNASSIGN {unassign} other {action}}"
v2.events.status,Dynamic event status,"{status, select, OUTBOX {Syncing..} CREATED {Draft} VALIDATED {Validated} DRAFT {Draft} DECLARED {Declared} REGISTERED {Registered} CERTIFIED {Certified} REJECTED {Rejected} ARCHIVED {Archived} MARKED_AS_DUPLICATE {Marked as a duplicate} NOTIFIED {In progress} other {Unknown}}"
v2.exitModal.cancel,Modal cancel button,Cancel
v2.exitModal.exitWithoutSaving,exitmodal without saving label,Exit without saving changes?
v2.exitModal.exitWithoutSavingDescription,exitmodal without saving  description,You have unsaved changes on your declaration form. Are you sure you want to exit without saving?
v2.field.address.addressLine1.label,This is the label for the field,Address Line 1
v2.field.address.addressLine2.label,This is the label for the field,Address Line 2
v2.field.address.addressLine3.label,This is the label for the field,Address Line 3
v2.field.address.cityOrTown.label,This is the label for the field,City / Town
v2.field.address.country.label,Label for country in address,Country
v2.field.address.district.label,Label for district in address,District
v2.field.address.district2.label,This is the label for the field,District
v2.field.address.label.rural,Label for rural area,Rural
v2.field.address.label.urban,Label for urban area,Urban
v2.field.address.number.label,Label for address number,Number
v2.field.address.postcodeOrZip.label,This is the label for the field,Postcode / Zip
v2.field.address.province.label,Label for province in address,Province
v2.field.address.residentialArea.label,Label for residential area in address,Residential Area
v2.field.address.state.label,This is the label for the field,State
v2.field.address.street.label,Label for street in address,Street
v2.field.address.town.label,Label for town in address,Town
v2.field.address.urbanOrRural.label,Label for selecting between urban or rural,Urban or Rural
v2.field.address.village.label,Label for village in address,Village
v2.field.address.zipCode.label,Label for ZIP code in address,ZIP Code
v2.field.name.firstname.label,This is the label for the firstname field,First name(s)
v2.field.name.middlename.label,This is the label for the middleName field,Middle name
v2.field.name.surname.label,This is the label for the surname field,Last name
v2.file.upload.fileSize.error,Error message when the selected file is too large,File size must be less than {maxSize}mb
v2.file.upload.fileType.error,Error message when the selected file type is not supported,File format not supported. Please attach {types} (max {maxSize}mb)
v2.form.birth.child.title,Form section title for Child,Child's details
v2.form.field.label.No,Label for form field radio option No,No
v2.form.field.label.Yes,Label for form field radio option Yes,Yes
v2.form.field.label.attendantAtBirthLayperson,Label for layperson attendant,Layperson
v2.form.field.label.attendantAtBirthMidwife,Label for midwife attendant,Midwife
v2.form.field.label.attendantAtBirthNone,Label for no attendant,None
v2.form.field.label.attendantAtBirthNurse,Label for nurse attendant,Nurse
v2.form.field.label.attendantAtBirthOtherParamedicalPersonnel,Label for other paramedical personnel,Other paramedical personnel
v2.form.field.label.attendantAtBirthPhysician,Label for physician attendant,Physician
v2.form.field.label.attendantAtBirthTraditionalBirthAttendant,Label for traditional birth attendant,Traditional birth attendant
v2.form.field.label.birthTypeHigherMultipleDelivery,Label for higher multiple delivery birth,Higher multiple delivery
v2.form.field.label.birthTypeQuadruplet,Label for quadruplet birth,Quadruplet
v2.form.field.label.birthTypeSingle,Label for single birth,Single
v2.form.field.label.birthTypeTriplet,Label for triplet birth,Triplet
v2.form.field.label.birthTypeTwin,Label for twin birth,Twin
v2.form.field.label.documentTypeBirthCertificate,Option for form field: Type of ID,Birth Certificate
v2.form.field.label.documentTypeOther,Option for form field: Type of ID,Other
